	-97.815602	30.219583	40229.296875	202.364578	40422372.000000
	-97.815509	30.219583	40220.382813	202.351135	40422828.000000
	-97.815417	30.219583	40211.468750	202.271255	40423652.000000
	-97.815324	30.219676	40197.875000	202.206284	40431804.000000
	-97.815231	30.219676	40188.960938	202.102661	40432900.000000
	-97.815139	30.219676	40180.046875	201.916016	40433816.000000
	-97.815046	30.219676	40171.132813	201.771500	40434732.000000
	-97.814954	30.219676	40162.218750	201.771500	40435008.000000
	-97.814861	30.219769	40148.625000	201.663147	40438396.000000
	-97.814769	30.219769	40139.710938	201.597244	40439312.000000
	-97.814676	30.219861	40126.117188	201.466492	40442608.000000
	-97.814583	30.219954	40112.523438	201.321777	40443064.000000
	-97.814491	30.219954	40103.609375	201.129837	40446636.000000
	-97.814398	30.219954	40094.695313	201.129837	40452864.000000
	-97.814306	30.220046	40081.101563	201.129837	40464308.000000
	-97.814213	30.220046	40072.187500	201.129837	40465044.000000
	-97.814120	30.220046	40063.273438	201.129837	40468704.000000
	-97.814028	30.219954	40049.679688	201.129837	40468888.000000
	-97.813935	30.219954	40040.765625	201.077713	40470080.000000
	-97.813843	30.219954	40031.851563	201.030441	40471908.000000
	-97.813750	30.219954	40022.937500	200.952148	40485736.000000
	-97.813657	30.219861	40009.343750	200.885010	40487568.000000
	-97.813565	30.219861	40000.429688	200.772324	40554048.000000
	-97.813472	30.219861	39991.515625	200.721771	40557252.000000
	-97.813380	30.219861	39982.601563	200.719543	40560732.000000
	-97.813287	30.219861	39973.687500	200.719543	40562016.000000
	-97.813194	30.219769	39960.093750	200.656219	40562928.000000
	-97.813102	30.219769	39951.179688	200.484238	40563296.000000
	-97.813009	30.219769	39942.265625	200.338516	40565312.000000
	-97.812917	30.219769	39933.351563	200.262527	40569064.000000
	-97.812824	30.219769	39924.437500	200.257965	40569248.000000
	-97.812731	30.219676	39910.843750	200.087250	40572912.000000
	-97.812639	30.219676	39901.929688	199.957825	40573828.000000
	-97.812546	30.219676	39893.015625	199.957825	40574100.000000
	-97.812454	30.219676	39884.101563	199.957825	40574376.000000
	-97.812361	30.219583	39870.507813	199.834534	40576024.000000
	-97.812269	30.219583	39861.593750	199.834534	40576300.000000
	-97.812176	30.219491	39848.000000	199.690536	40578864.000000
	-97.812083	30.219491	39839.085938	199.405685	40612928.000000
	-97.811991	30.219491	39830.171875	199.316452	40613292.000000
	-97.811898	30.219491	39821.257813	199.292160	40613568.000000
	-97.811806	30.219398	39807.664063	199.054443	40622452.000000
	-97.811713	30.219398	39798.750000	198.880386	40635452.000000
	-97.811620	30.219398	39789.835938	198.758499	40637376.000000
	-97.811528	30.219398	39780.921875	198.670090	40638108.000000
	-97.811435	30.219398	39772.007813	198.622116	40638384.000000
	-97.811343	30.219491	39758.414063	198.328003	40639208.000000
	-97.811250	30.219583	39744.820313	198.216339	40650196.000000
	-97.811157	30.219583	39735.906250	198.152145	40662556.000000
	-97.811157	30.219676	39725.640625	198.152145	40662924.000000
	-97.811065	30.219769	39712.046875	198.088531	40668144.000000
	-97.810972	30.219769	39703.132813	198.088531	40668968.000000
	-97.810880	30.219769	39694.218750	198.088531	40669608.000000
	-97.810787	30.219861	39680.625000	198.088531	40669976.000000
	-97.810694	30.219769	39667.031250	198.082352	40671896.000000
	-97.810602	30.219861	39653.437500	198.082352	40673544.000000
	-97.810509	30.219954	39639.843750	198.082352	40683528.000000
	-97.810417	30.219954	39630.929688	198.082352	40684808.000000
	-97.810324	30.220046	39617.335938	198.082352	40686824.000000
	-97.810231	30.220139	39603.742188	198.082352	40691220.000000
	-97.810139	30.220139	39594.828125	198.053970	40691860.000000
	-97.810046	30.220231	39581.234375	198.017426	40696712.000000
	-97.809954	30.220324	39567.640625	197.984192	40700744.000000
	-97.809861	30.220324	39558.726563	197.984192	40701384.000000
	-97.809769	30.220417	39545.132813	197.944794	40708068.000000
	-97.809676	30.220509	39531.539063	197.883942	40713196.000000
	-97.809583	30.220602	39517.945313	197.883942	40715852.000000
	-97.809491	30.220602	39509.031250	197.875076	40717224.000000
	-97.809398	30.220694	39495.437500	197.875076	40721712.000000
	-97.809306	30.220787	39481.843750	197.875076	40723636.000000
	-97.809213	30.220787	39472.929688	197.790833	40724460.000000
	-97.809120	30.220880	39459.335938	197.742401	40742040.000000
	-97.809028	30.220972	39445.742188	197.679840	40747992.000000
	-97.809028	30.221065	39435.476563	197.679840	40750832.000000
	-97.808935	30.221157	39421.882813	197.679840	40751380.000000
	-97.808935	30.221250	39411.617188	197.618958	40757056.000000
	-97.808935	30.221343	39401.351563	197.618958	40761268.000000
	-97.808843	30.221435	39387.757813	197.548737	40761912.000000
	-97.808750	30.221528	39374.164063	197.472717	40764200.000000
	-97.808657	30.221620	39360.570313	197.433044	40771524.000000
	-97.808565	30.221713	39346.976563	197.405365	40772440.000000
	-97.808472	30.221806	39333.382813	197.355942	40788192.000000
	-97.808380	30.221806	39324.468750	197.344559	40788464.000000
	-97.808287	30.221898	39310.875000	197.344559	40806780.000000
	-97.808194	30.221806	39297.281250	197.339844	40808244.000000
	-97.808102	30.221806	39288.367188	197.335251	40814928.000000
	-97.808009	30.221806	39279.453125	197.334290	40815660.000000
	-97.807917	30.221806	39270.539063	197.327515	40818044.000000
	-97.807824	30.221806	39261.625000	197.316391	40824912.000000
	-97.807731	30.221806	39252.710938	197.316391	40826100.000000
	-97.807639	30.221806	39243.796875	197.316391	40834252.000000
	-97.807546	30.221898	39230.203125	197.316391	40835348.000000
	-97.807454	30.221898	39221.289063	197.316391	40839928.000000
